,,,,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx
column,row,X,Y,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10,Layer 11,Layer 12,Layer 13,Layer 14,Layer 15,Layer 16,Layer 17,Layer 18,Layer 19,Layer 20,Layer 21,Layer 22,Layer 23,Layer 24,Layer 25,Layer 26,Layer 27,Layer 28,Layer 29,Layer 30,Layer 31,Layer 32,Layer 33,Layer 34,Layer 35,Layer 36,Layer 37,Layer 38,Layer 39,Layer 40,Layer 41,Layer 42,Layer 43,Layer 44
13,26,32.59,36.82,10.5466,10.5768,10.5632,10.3637,10.167,9.9016,9.1953,8.64,8.4661,9.0632,9.222,8.7697,8.783,8.907,9.818,11.8518,12.6288,20.7116,19.4157,21.8114,21.7107,20.9162,21.4691,22.4137,23.227,9.7175,11.0008,10.9523,10.0963,28.352,29.6192,29.5579,31.5024,33.513,38.6896,44.8801,48.8432,50.3401,51.5138,50.1688,42.6377,43.7677,45.6829,44.5393
14,26,33.45,36.82,10.5469,10.5795,10.5688,10.3744,10.1865,9.975,9.3781,8.7159,8.4899,9.0957,9.4614,8.921,8.8541,8.9107,9.8838,11.8436,12.6863,20.587,19.2998,22.0462,22.0305,21.0928,21.7678,22.8026,23.3805,9.694,11.1433,11.1113,10.0963,28.3514,29.6158,29.5552,31.4973,33.513,38.7109,44.937,48.9084,50.3702,51.5577,50.1711,42.5955,43.657,45.6377,44.4932
15,26,34.195,36.82,10.5471,10.5819,10.5739,10.3842,10.2057,10.0386,9.5406,8.7913,8.5234,9.1374,9.5963,9.0942,8.9368,8.9292,9.956,11.8414,12.7261,20.4948,19.2209,22.281,22.3292,21.2791,22.0828,23.1757,23.5317,9.6788,11.2601,11.2407,10.0963,28.352,29.6145,29.5538,31.4944,33.5153,38.7297,44.9825,48.9614,50.3957,51.5934,50.1746,42.5641,43.5746,45.6062,44.4584
16,26,34.84,36.82,10.5474,10.5841,10.5782,10.3933,10.2245,10.0924,9.7045,8.9585,8.5639,9.1695,9.8465,9.2662,9.0439,9.0777,10.0315,11.845,12.7522,20.4312,19.1732,22.5364,22.6044,21.4661,22.3972,23.5241,23.6768,9.6686,11.3536,11.3434,10.0963,28.3527,29.6145,29.5545,31.4937,33.5184,38.7457,45.0188,49.0031,50.4166,51.6219,50.1781,42.5406,43.5125,45.5841,44.4328
17,26,35.4,36.82,10.5474,10.5858,10.5821,10.4014,10.2424,10.1376,9.8545,9.0158,8.6088,9.2226,9.9707,9.4333,9.1589,9.1057,10.1077,11.8537,12.7689,20.2369,19.152,22.7454,22.8546,21.604,22.7004,23.8443,23.8141,9.6617,11.4273,11.4239,10.0963,28.3533,29.6145,29.5559,31.4952,33.5223,38.7591,45.0468,49.037,50.434,51.6456,50.1815,42.523,43.4664,45.5694,44.4154
18,26,35.885,36.82,10.5476,10.5873,10.5856,10.4089,10.2592,10.1755,9.9888,9.0722,8.6949,9.2771,10.088,9.5914,9.2769,9.1427,10.1832,11.8663,12.7798,20.2225,19.152,22.9379,23.0794,21.7843,22.9844,24.1331,23.9427,9.6568,11.4843,11.4859,10.0963,28.3546,29.6151,29.5579,31.4966,33.5269,38.7707,45.0696,49.0641,50.448,51.6647,50.1861,42.5112,43.4334,45.5589,44.4021
19,26,36.305,36.82,10.5476,10.5887,10.5885,10.4156,10.2748,10.2074,10.108,9.1269,8.7332,9.3307,10.1966,9.7385,9.358,9.1855,10.2465,11.8824,12.7871,20.2225,19.1674,23.1129,23.2806,21.951,23.2442,24.3912,24.061,9.6535,11.528,11.5333,10.0963,28.3553,29.6165,29.56,31.4988,33.5316,38.7805,45.0883,49.0856,50.4596,51.6813,50.1896,42.5024,43.4094,45.5527,44.3929
20,26,36.67,36.82,10.5478,10.5899,10.5912,10.4216,10.2888,10.2351,10.213,9.1792,8.7721,9.3828,10.2966,9.8767,9.4755,9.2324,10.3142,11.9005,12.793,20.2327,19.1935,23.2699,23.4598,22.1026,23.4798,24.6203,24.1698,9.651,11.5612,11.5692,10.0963,28.3566,29.6179,29.562,31.5017,33.5362,38.7886,45.1028,49.1025,50.4701,51.6944,50.1931,42.4966,43.3924,45.5495,44.3868
21,26,36.99,36.82,10.5478,10.5909,10.5934,10.4269,10.3018,10.2597,10.3058,9.2292,8.8106,9.4327,10.3885,10.0005,9.5872,9.2816,10.3778,11.9202,12.798,20.2504,19.2275,23.4117,23.6202,22.2405,23.6921,24.8247,24.2697,9.6493,11.5865,11.5967,10.0963,28.3572,29.6192,29.5647,31.5039,33.5408,38.7966,45.1153,49.1161,50.4782,51.7051,50.1954,42.4926,43.3794,45.5474,44.3827
22,26,37.27,36.82,10.5478,10.5919,10.5956,10.4314,10.3137,10.2814,10.3871,9.2763,8.848,9.4795,10.4719,10.1131,9.6916,9.3313,10.4372,11.9408,12.8031,20.2728,19.2657,23.5377,23.7631,22.3647,23.8871,25.006,24.3604,9.6481,11.6058,11.6173,10.0963,28.3585,29.6206,29.5668,31.5068,33.5447,38.8029,45.1246,49.1274,50.4852,51.7147,50.1988,42.4897,43.3714,45.5474,44.3807
23,26,37.515,36.82,10.5481,10.5926,10.5973,10.4355,10.3241,10.3013,10.4584,9.3202,8.8835,9.5232,10.5474,10.2149,9.788,9.3807,10.4919,11.9614,12.8081,20.2985,19.3065,23.6501,23.8904,22.4762,24.056,25.1654,24.4424,9.647,11.6199,11.6328,10.0963,28.3592,29.622,29.5688,31.5089,33.5486,38.8082,45.133,49.1364,50.491,51.7218,50.2012,42.2809,43.3654,45.5474,44.3786
24,26,37.73,36.82,10.5481,10.5931,10.5987,10.4394,10.3336,10.3194,10.5204,9.3608,8.9167,9.5634,10.6153,10.3063,9.8763,9.4287,10.5418,11.9818,12.8131,20.3256,19.3479,23.7495,24.206,22.5764,24.206,25.3066,24.5162,9.6464,11.6306,11.644,10.0963,28.3598,29.6226,29.5708,31.5118,33.5524,38.8127,45.1392,49.1444,50.4968,51.729,50.2035,42.2809,43.3614,45.5485,44.3776
25,26,37.93,36.82,10.5481,10.5938,10.6002,10.4427,10.3427,10.3367,10.578,9.4038,8.9496,9.6025,10.6798,10.3935,9.9617,9.4775,10.5902,12.0026,12.819,20.3551,19.3912,23.8426,24.3021,22.6701,24.3469,25.438,24.5869,9.6459,11.6389,11.6529,10.0963,28.3611,29.624,29.5729,31.514,33.5555,38.8172,45.1454,49.15,50.5014,51.7349,50.2058,42.2809,43.3594,45.5506,44.3776
26,26,38.13,36.82,10.5481,10.5946,10.6017,10.4463,10.352,10.3548,10.6352,9.4487,8.9845,9.6433,10.7341,10.4825,10.0499,9.5302,10.6401,12.0252,12.8255,20.3884,19.439,23.9367,24.3991,22.7658,24.488,25.5702,24.6595,9.6455,11.6457,11.6601,10.0963,28.3618,29.6254,29.5749,31.5169,33.5594,38.8216,45.1506,49.1568,50.5061,51.7397,50.2081,42.2809,43.3584,45.5527,44.3776
27,26,38.33,36.82,10.5481,10.5951,10.6031,10.4499,10.3613,10.3737,10.6919,9.4952,9.021,9.6855,10.8005,10.5729,10.1411,9.5872,10.6916,12.0499,12.8332,20.4255,19.4919,24.0311,24.4976,22.8625,24.63,25.7024,24.7334,9.6453,11.6507,11.6655,10.0963,28.3624,29.6267,29.577,31.5198,33.5625,38.8261,45.1558,49.1625,50.5107,51.7456,50.2104,42.2809,43.3584,45.5548,44.3786
28,26,38.53,36.82,10.5483,10.5958,10.6046,10.4535,10.3708,10.3933,10.7479,9.5436,9.0595,9.7296,10.8681,10.6651,10.2349,9.6484,10.6938,12.0763,12.8417,20.467,19.5494,24.1265,24.5971,22.9606,24.7722,25.8353,24.8087,9.645,11.654,11.6693,10.0963,28.3631,29.6281,29.5797,31.522,33.5663,38.8306,45.16,49.167,50.5142,51.7516,50.2127,42.2828,43.3584,45.5579,44.3807
29,26,38.73,36.82,10.5483,10.5963,10.6061,10.4572,10.3806,10.4139,10.8032,9.5939,9.0998,9.7749,10.9369,11.0383,10.3313,9.7139,10.7484,12.1047,12.8518,20.5123,19.6121,24.2217,24.6975,23.0592,24.9146,25.9677,24.8859,9.6448,11.6558,11.6712,10.0963,28.3644,29.6301,29.5817,31.5256,33.571,38.8341,45.1641,49.1727,50.5189,51.7564,50.215,42.2838,43.3604,45.5611,44.3817
30,26,38.93,36.82,10.5483,10.597,10.6075,10.4608,10.3904,10.4355,10.8576,9.6457,9.1421,9.9596,11.0066,11.1292,10.4302,9.7837,10.8042,12.1348,12.8627,20.4063,19.6795,24.3172,24.799,23.1592,25.0567,26.0996,24.9645,9.6448,11.6558,11.6712,10.0963,28.3651,29.6315,29.5845,31.5285,33.5748,38.8386,45.1683,49.1761,50.5235,51.7611,50.2185,42.2857,43.3634,45.5653,44.3837
31,26,39.13,36.82,10.5483,10.5975,10.609,10.4644,10.4005,10.4579,10.9112,9.6992,9.1366,10.0084,11.077,11.2213,10.5316,9.8579,10.8616,12.167,12.8752,20.4599,19.7517,24.4126,24.9014,23.2597,25.1984,26.2315,25.0446,9.645,11.6542,11.6695,10.0963,28.3664,29.6329,29.5872,31.5322,33.5787,38.8431,45.1725,49.1806,50.527,51.7659,50.2208,42.2886,43.3684,45.5694,44.3868
32,26,39.33,36.82,10.5486,10.5982,10.6105,10.468,10.4106,10.4813,10.9639,9.7545,9.1843,10.0585,11.1482,11.3147,10.6349,9.9358,10.9198,12.201,12.8888,20.517,19.8287,24.5083,25.0042,23.3611,25.3398,26.3629,25.126,9.6453,11.651,11.666,10.0963,28.367,29.6349,29.5899,31.5351,33.5833,38.8467,45.1756,49.184,50.5305,51.7695,50.2231,42.2906,43.3734,45.5747,44.3899
33,26,39.53,36.82,10.5486,10.5987,10.6117,10.4719,10.4206,10.5052,11.0157,9.8112,9.2334,10.1103,11.2198,11.4092,10.7402,10.0181,10.979,12.2367,12.9037,20.5785,19.9106,24.6033,25.1081,23.4635,25.4803,26.4938,25.2089,9.6455,11.6465,11.6609,10.0963,28.3683,29.637,29.5926,31.5394,33.588,38.8511,45.1787,49.1874,50.534,51.7743,50.2266,42.2945,43.3794,45.5799,44.3939
34,26,39.73,36.82,10.5486,10.5995,10.6131,10.4755,10.4312,10.5299,11.0661,9.8692,9.1921,10.1635,11.2921,11.5047,10.8474,10.1038,11.0394,12.2714,12.9197,20.6435,19.9974,24.6987,25.2124,23.5664,25.6203,26.624,25.2932,9.6459,11.64,11.654,10.0963,28.3696,29.639,29.5954,31.5431,33.5926,38.8556,45.1808,49.1897,50.5375,51.7778,50.2289,42.2984,43.3864,45.5862,44.398
35,26,39.93,36.82,10.5486,10.6,10.6146,10.4793,10.4415,10.5554,11.1156,9.9285,9.242,10.2179,11.3643,11.601,10.9558,10.1928,11.1003,12.3099,12.9367,20.7126,20.0883,24.7938,25.3177,23.6698,25.7593,26.7531,25.379,9.6464,11.632,11.6454,10.0963,28.3703,29.6411,29.5981,31.5467,33.5972,38.8592,45.1829,49.1919,50.541,51.7826,50.2324,42.3023,43.3954,45.5925,44.4031
36,26,40.13,36.82,10.5486,10.6004,10.6161,10.483,10.4521,10.5812,11.1636,9.989,9.293,10.2736,11.437,11.6981,11.0656,10.2852,11.162,12.3499,12.9546,20.7847,20.1843,24.8882,25.4228,23.773,25.8973,26.8809,25.4656,9.647,11.6223,11.6349,10.0963,28.3716,29.6431,29.6015,31.551,33.6019,38.8628,45.1849,49.1931,50.5445,51.7862,50.2359,42.3072,43.4044,45.5988,44.4083
37,26,40.33,36.82,10.5486,10.6012,10.6175,10.4868,10.4627,10.6073,11.2105,10.0502,9.3453,10.3303,11.5094,11.7954,11.1764,10.3804,11.2242,12.3909,12.9734,20.8605,20.284,24.9824,25.5284,23.8772,26.0342,27.0081,25.5537,9.6477,11.6111,11.6229,10.0963,28.3729,29.6452,29.6049,31.5554,33.6073,38.8672,45.187,49.1953,50.548,51.7885,50.2382,42.312,43.4154,45.6072,44.4134
38,26,40.53,36.82,10.5488,10.6017,10.619,10.4907,10.4733,10.6334,11.2562,10.1122,9.3988,10.388,11.6435,11.8931,11.2882,10.4779,11.2869,12.4332,12.9925,20.9399,20.388,25.0757,25.6338,23.9819,26.17,27.1334,25.6427,9.6486,11.5983,11.6092,10.0963,28.3742,29.6472,29.6083,31.5598,33.6127,38.8708,45.1881,49.1953,50.5515,51.7921,50.2416,42.3169,43.4264,45.6146,44.4195
39,26,40.73,36.82,10.5488,10.6024,10.6205,10.4945,10.4842,10.6597,11.3004,10.1748,9.4533,10.4466,11.7175,11.991,11.4302,10.5773,11.3497,12.4762,13.0126,21.022,20.4957,25.1683,25.7397,24.0865,26.3047,27.2574,25.732,9.6495,11.5841,11.594,10.0963,28.3749,29.6499,29.6117,31.5641,33.6181,38.8744,45.1881,49.1964,50.5538,51.7945,50.2451,42.3227,43.4394,45.623,44.4267
40,26,40.93,36.82,10.5488,10.6029,10.6217,10.4982,10.495,10.6857,11.3434,10.2375,9.5088,10.5057,11.7914,12.0885,11.5437,10.6786,11.4128,12.52,13.033,21.1069,20.6074,25.26,25.8454,24.1916,26.4377,27.38,25.8228,9.6506,11.5684,11.5769,10.0963,28.3762,29.652,29.6151,31.5685,33.6236,38.8789,45.1891,49.1964,50.5573,51.7981,50.2486,42.3296,43.4534,45.6324,44.4338
41,26,41.13,36.82,10.5488,10.6034,10.6232,10.502,10.5059,10.7116,11.3848,10.3006,9.565,10.5653,11.8643,12.1861,11.6572,10.7809,11.6556,12.5645,13.0534,21.1945,20.7226,25.3515,25.9504,24.2965,26.5701,27.5001,25.9146,9.6517,11.5514,11.5586,10.0963,28.3775,29.6547,29.6185,31.5736,33.629,38.8825,45.1891,49.1953,50.5596,51.8005,50.252,42.3354,43.4674,45.6419,44.441
42,26,41.33,36.82,10.5488,10.6041,10.6246,10.5059,10.5166,10.8104,11.4249,10.3634,9.622,10.6256,11.9364,12.283,11.7705,10.8841,11.7194,12.6094,13.3855,21.285,20.8413,25.4416,26.0552,24.4013,26.7008,27.6187,26.006,9.6533,11.533,11.5386,10.0963,28.3788,29.6574,29.6226,31.5787,33.6344,38.886,45.1891,49.1942,50.5619,51.8029,50.2555,42.3432,43.4834,45.6514,44.4492
43,26,41.53,36.82,10.5491,10.6046,10.6261,10.5098,10.5275,10.8376,11.4637,10.4259,9.6793,10.686,12.0073,12.3795,11.8829,10.9879,11.7829,12.6545,13.4114,21.3778,20.9625,25.5313,26.1592,24.5061,26.8296,27.7354,26.099,9.6546,11.5131,11.5171,10.0963,28.3801,29.6595,29.626,31.5838,33.6406,38.8896,45.1881,49.1931,50.5643,51.8041,50.259,42.35,43.5005,45.6619,44.4574
44,26,41.73,36.82,10.5491,10.6051,10.6276,10.5137,10.5384,10.8644,11.5007,10.488,9.7372,10.7464,12.0771,12.4751,11.8123,11.0918,11.8463,12.8435,13.4377,21.4726,21.087,25.6191,26.263,24.6113,26.9578,27.8499,26.1917,9.6564,11.4922,11.4943,10.0963,28.3814,29.6622,29.6301,31.5888,33.646,38.8932,45.187,49.1919,50.5666,51.8064,50.2625,42.3578,43.5185,45.6724,44.4666
45,26,41.93,36.82,10.5491,10.6058,10.6288,10.5175,10.5491,10.8904,11.5365,10.5495,9.7954,10.807,12.1457,12.5694,11.9166,11.1955,11.9092,12.8945,13.4634,21.5692,21.2136,25.7066,26.3654,24.7157,27.0841,27.9624,26.2847,9.6581,11.4697,11.47,10.0963,28.3834,29.665,29.6342,31.5939,33.6522,38.8968,45.186,49.1897,50.5689,51.8076,50.2659,42.3666,43.5375,45.684,44.4758
46,26,42.13,36.82,10.5491,10.6063,10.6303,10.5214,10.56,10.916,11.5705,10.6102,9.854,10.8671,12.2128,12.6629,12.0197,11.2983,11.9716,12.9456,13.4891,21.6672,21.3424,25.7925,26.4675,24.8201,27.2091,28.072,26.3781,9.6601,11.4463,11.4447,10.0963,28.3847,29.6684,29.6383,31.5998,33.6584,38.9004,45.1849,49.1874,50.5713,51.8088,50.2694,42.3754,43.5566,45.6955,44.485
47,26,42.33,36.82,10.5491,10.6068,10.6317,10.5253,10.5707,10.9409,11.6034,10.6697,10.0648,10.9271,12.2782,12.7548,12.1211,11.4005,12.0333,12.9967,13.5146,21.7668,21.4735,25.877,26.5683,24.9243,27.3321,28.1795,26.4718,9.6622,11.4218,11.4178,10.0963,28.386,29.6711,29.6424,31.6049,33.6646,38.9031,45.1829,49.184,50.5736,51.81,50.2729,42.3842,43.5776,45.7082,44.4953
48,26,42.53,36.82,10.5491,10.6073,10.6329,10.5292,10.5814,10.9649,11.6344,10.7284,10.1292,10.9869,12.3417,12.845,12.2209,11.5012,12.0941,13.0474,13.5395,21.8677,21.6065,25.9605,26.6676,25.0284,27.4545,28.2848,26.5652,9.6646,11.396,11.3897,10.0963,28.3873,29.6738,29.6465,31.6107,33.6708,38.9066,45.1797,49.1806,50.5748,51.8112,50.2764,42.3939,43.5997,45.7208,44.5065
49,26,42.73,36.82,10.5493,10.608,10.6344,10.533,10.5921,10.9881,11.7008,10.7856,10.1937,11.046,12.4035,12.9337,12.3187,11.6007,12.1541,13.098,13.5642,21.9702,21.7407,26.0426,26.766,25.1318,27.5749,28.3873,26.6584,9.667,11.3696,11.3607,10.0963,28.3892,29.6773,29.6513,31.6165,33.6778,38.9102,45.1777,49.1772,50.5759,51.8124,50.281,42.4037,43.6218,45.7345,44.5178
50,26,42.93,36.82,10.5493,10.6085,10.6356,10.5367,10.6026,11.0107,11.7307,10.8416,10.2583,11.1044,12.4636,13.0207,12.4143,11.6983,12.2128,13.1478,13.5883,22.0731,21.8763,26.1236,26.8623,25.2344,27.6939,28.4868,26.7512,9.6699,11.3418,11.3306,10.0963,28.3905,29.68,29.6554,31.6231,33.684,38.9138,45.1745,49.1727,50.5782,51.8124,50.2845,42.4135,43.6459,45.7482,44.5291
51,26,43.13,36.82,10.5493,10.609,10.6371,10.5406,10.6131,11.0322,11.7594,10.8959,10.3225,11.162,12.5214,13.1055,12.5076,11.7941,12.2705,13.197,13.6114,22.1765,22.0127,26.2026,26.9578,25.3369,27.8115,28.5841,26.8444,9.6728,11.3134,11.2994,10.0963,28.3919,29.6834,29.6602,31.6289,33.691,38.9165,45.1714,49.1681,50.5794,51.8136,50.2891,42.4242,43.6701,45.7619,44.5414
52,26,43.33,36.82,10.5493,10.6095,10.6383,10.5444,10.6234,11.0531,11.7865,10.949,10.3866,11.219,12.5775,13.1881,12.5981,11.8876,12.3266,13.2454,13.634,22.2804,22.15,26.2805,27.0516,25.4386,27.927,28.6783,26.936,9.6762,11.2843,11.2671,10.0963,28.3938,29.6868,29.665,31.6354,33.6972,38.9201,45.1673,49.1636,50.5806,51.8136,50.2926,42.435,43.6952,45.7766,44.5537
53,26,43.53,36.82,10.5493,10.61,10.6398,10.5481,10.6337,11.073,11.8123,11,10.4507,11.2749,12.6312,13.2686,12.686,12.0457,12.3815,13.2933,13.656,22.3848,22.2876,26.3563,27.144,25.5396,28.041,28.7696,27.028,9.6795,11.2542,11.234,10.0963,28.3951,29.6896,29.6691,31.6413,33.7042,38.9228,45.1641,49.1579,50.5817,51.8136,50.296,42.4467,43.7224,45.7924,44.566
54,26,43.73,36.82,10.5493,10.6105,10.641,10.552,10.6437,11.0921,11.8365,11.0495,10.5141,11.3298,12.6828,13.3467,12.771,12.1373,12.4349,13.3402,13.6771,22.4892,22.4256,26.431,27.2341,25.6403,28.1536,28.8578,27.1184,9.6833,11.2234,11.2001,10.0963,28.3971,29.693,29.6738,31.6478,33.7112,38.9255,45.16,49.1523,50.5829,51.8124,50.3007,42.4574,43.7496,45.8083,44.5794
55,26,43.93,36.82,10.5495,10.6109,10.6425,10.5556,10.6538,11.1102,11.8592,11.0972,10.577,11.384,12.7319,13.4222,12.853,12.2265,12.4869,13.3861,13.6973,22.5935,22.5634,26.5035,27.3227,25.7397,28.2647,28.9437,27.2085,9.6873,11.1922,11.1656,10.0963,28.3984,29.6964,29.6793,31.6544,33.7189,38.929,45.1548,49.1466,50.5841,51.8124,50.3041,42.4702,43.7778,45.8241,44.5927
56,26,44.13,36.82,10.5495,10.6117,10.6437,10.5593,10.6636,11.1277,11.8313,11.143,10.6393,11.4365,12.7792,13.495,12.9319,12.313,12.537,13.4312,13.7168,22.6978,22.7015,26.575,27.4097,25.8383,28.3736,29.0264,27.2976,9.6916,11.1602,11.1302,10.0963,28.4004,29.6998,29.6841,31.6609,33.7259,38.9317,45.1496,49.1398,50.5852,51.8112,50.3088,42.4819,43.806,45.8399,44.6071
57,26,44.33,36.82,10.5495,10.6122,10.645,10.5632,10.6734,11.1446,11.8501,11.187,10.701,11.4882,12.824,13.5654,13.0075,12.3966,12.5856,13.4755,13.7352,22.8015,22.8388,26.6443,27.4944,26.742,28.4809,29.1061,27.3857,9.6962,11.1279,11.0944,10.0963,28.4023,29.7039,29.6889,31.6682,33.7329,38.9344,45.1444,49.1342,50.5852,51.8112,50.3134,42.4946,43.8363,45.8579,44.6215
58,26,44.53,36.82,10.5495,10.6126,10.6462,10.5668,10.683,11.1602,11.8676,11.2291,10.762,11.5386,12.8666,13.6334,13.076,12.4774,12.6323,13.5184,13.7529,22.9052,22.9754,26.7118,27.5774,26.8481,28.5867,29.1826,27.4729,9.7014,11.0952,11.0579,10.0963,28.4036,29.7073,29.6943,31.6748,33.7407,38.9371,45.1392,49.1263,50.5864,51.81,50.3169,42.5073,43.8666,45.8748,44.6358
59,26,44.73,36.82,10.5495,10.6131,10.6476,10.5705,10.6924,11.1754,11.8838,11.269,10.8222,11.5618,12.907,13.6982,13.1445,12.5552,12.6775,13.5604,13.7697,23.0077,23.1113,26.7777,27.6582,26.9534,28.6902,29.2559,27.559,9.7067,11.062,11.0211,10.0963,28.4056,29.7108,29.6991,31.6821,33.7477,38.9398,45.134,49.1195,50.5864,51.8088,50.3215,42.521,43.8989,45.8927,44.6513
60,26,44.945,36.82,10.5495,10.6136,10.6489,10.5744,10.7022,11.1911,11.8996,11.4478,10.8859,11.6127,12.948,13.7649,13.2143,12.6358,12.724,13.6045,13.7865,23.1177,23.2565,26.8463,27.743,27.066,28.5222,29.3321,27.6499,9.7128,11.0261,10.9808,10.0963,28.4075,29.7149,29.7046,31.6901,33.7562,38.9425,45.1267,49.1116,50.5876,51.8064,50.3262,42.5347,43.9333,45.9128,44.6677
61,26,45.19,36.82,10.5498,10.6141,10.6503,10.5785,10.7133,11.2076,11.9155,11.4983,10.9571,11.669,12.9916,13.8367,13.289,12.7237,12.7742,13.6529,13.8043,23.2415,23.4198,26.9218,27.8364,27.1928,28.6374,29.414,27.752,9.7204,10.9848,10.9344,10.0963,28.4095,29.7197,29.7114,31.6989,33.7655,38.9461,45.1194,49.1014,50.5876,51.8041,50.3319,42.5524,43.9738,45.9361,44.6873
62,26,45.465,36.82,10.5498,10.6148,10.6521,10.5834,10.7254,11.2252,11.9312,11.5514,11.035,11.7299,13.0366,13.9125,13.367,12.8169,12.8276,13.7055,13.8227,23.3783,23.6012,27.0031,27.9379,27.3328,28.7623,29.5008,27.8634,9.7298,10.9384,10.8821,10.0963,28.4121,29.7251,29.719,31.7091,33.7764,38.9497,45.1101,49.089,50.5876,51.8017,50.3377,42.572,44.0204,45.9625,44.7099
63,26,45.775,36.82,10.5498,10.6156,10.654,10.5887,10.7385,11.2436,11.9455,11.6074,11.1205,11.7954,13.0826,13.9915,13.4469,12.9159,12.8832,13.7624,13.8412,23.5306,23.802,27.0909,28.0468,27.488,28.8991,29.592,27.9862,9.7412,10.8856,10.8224,10.0963,28.4154,29.7313,29.7272,31.7208,33.7881,38.9533,45.0987,49.0754,50.5876,51.7981,50.3447,42.5945,44.0751,45.9932,44.7367
64,26,46.125,36.82,10.5498,10.6163,10.656,10.5948,10.7529,11.2625,11.9579,11.6655,11.2136,11.8657,12.9632,14.0723,13.528,13.0192,12.9412,13.8234,13.8597,23.6987,24.0234,27.184,28.164,27.6601,29.0472,29.6861,28.1199,9.7558,10.8264,10.7551,10.0963,28.4187,29.7381,29.7375,31.7346,33.8021,38.9568,45.0852,49.0596,50.5876,51.7945,50.3517,42.62,44.1391,46.0303,44.7666
65,26,46.52,36.82,10.5498,10.617,10.6584,10.6012,10.7682,11.2819,11.967,11.7245,11.2679,11.94,12.9973,14.1532,13.608,13.126,12.9997,13.8885,13.8769,23.8838,24.2663,27.2825,28.2887,27.8499,29.2061,29.7813,28.2647,9.774,10.76,10.6791,10.0963,28.4226,29.7463,29.7484,31.75,33.8185,38.9613,45.0686,49.0404,50.5864,51.7885,50.3609,42.6505,44.2134,46.0727,44.8027
66,26,46.97,36.82,10.55,10.618,10.6609,10.6085,10.7848,11.3017,11.9714,11.7835,11.3937,12.0183,13.0273,14.2323,13.6843,13.2356,13.0579,13.5448,13.8923,24.0871,24.5332,27.3851,28.42,28.0585,29.3774,29.8768,28.4213,9.7977,10.6857,10.5934,10.0963,28.4272,29.7559,29.7614,31.7683,33.8371,38.9658,45.0499,49.0167,50.5852,51.7814,50.3714,42.6868,44.301,46.1226,44.8439
67,26,47.485,36.82,10.55,10.6192,10.6638,10.6166,10.8025,11.3212,11.9692,11.8409,11.532,12.1002,13.0513,13.7982,13.7542,13.3461,13.114,13.5895,13.9048,24.3105,24.8241,27.4912,28.5564,28.2243,29.5586,29.9677,28.5893,9.8291,10.6031,10.497,10.0963,28.4324,29.7669,29.7772,31.7895,33.859,38.9712,45.026,48.9885,50.5829,51.7719,50.383,42.7291,44.4052,46.1832,44.8946
68,26,48.075,36.82,10.55,10.6202,10.6668,10.6251,10.8209,11.3405,11.9637,11.7707,11.6819,12.1841,13.0663,13.8425,14.1796,13.4547,13.4302,13.6328,13.9125,24.5524,25.1376,27.5971,28.6962,28.4737,29.7484,30.0506,28.7663,9.8708,10.5127,10.3902,10.0963,28.4383,29.7806,29.795,31.8151,33.8839,38.9757,44.996,48.9546,50.5794,51.7599,50.3969,42.7793,44.5281,46.2555,44.9535
69,26,48.75,36.82,10.5503,10.6217,10.6702,10.6344,10.8399,11.2247,11.943,11.8003,11.8422,12.2782,13.0693,13.8709,14.23,13.5583,13.4866,13.8766,13.9513,24.811,25.4697,27.6996,28.8346,28.7411,29.9415,30.3839,28.9483,9.9278,10.4165,10.2743,10.0963,28.4455,29.7957,29.8163,31.8444,33.9136,38.9811,44.9608,48.9129,50.5759,51.7444,50.4131,42.8375,44.6749,46.3419,45.024
70,26,49.52,36.82,10.5503,10.6229,10.6739,10.6442,10.8586,11.227,11.907,11.8153,12.0097,12.3573,13.0567,13.8779,14.2598,13.608,13.5314,13.7061,13.9487,25.0821,25.8127,27.7929,28.965,29.0218,30.131,30.4455,29.1295,10.0061,10.3184,10.1649,10.0963,28.454,29.8142,29.8417,31.8797,33.9472,38.9856,44.9173,48.8634,50.5689,51.7242,50.4306,42.9066,44.8481,46.4444,45.107
71,26,50.4,36.82,10.5505,10.6244,10.6776,10.6545,10.8766,11.2242,11.8523,11.8117,12.1819,12.548,13.2466,13.8578,14.2641,13.6897,13.5598,13.7412,13.7836,25.3608,26.1598,27.8717,29.0806,29.3105,30.3085,30.5354,29.3024,10.0775,10.2248,10.1012,10.0963,28.4645,29.8355,29.8706,31.9201,33.9871,38.9901,44.8636,50.8655,50.5608,51.6992,50.4515,42.9877,45.053,46.5687,45.2047
